txn_id,customer_id,txn_date,txn_type,amount_pkr,branch,channel,currency,counterparty,is_cross_border,flagged,status
TXN-00668,CUST-0144,2024-08-26,Loan Disbursement,10934.32,Karachi-Main,Branch,AED,ENTITY-421,0,0,Pending
TXN-00669,CUST-0061,2025-01-21,Cash Deposit,50159.65,Lahore-Gulberg,Mobile App,AED,ENTITY-163,0,0,Pending
TXN-00670,CUST-0104,2024-06-01,Cash Deposit,76638.5,Lahore-Gulberg,Branch,PKR,ENTITY-086,0,0,Completed
TXN-00671,CUST-0077,2024-11-28,Cash Deposit,96586.48,Faisalabad-Central,POS,PKR,ENTITY-467,0,0,Completed
TXN-00672,CUST-0108,2025-03-14,Cash Withdrawal,110561.6,Lahore-Gulberg,POS,PKR,ENTITY-394,1,0,Pending
TXN-00673,CUST-0109,2024-03-26,Cash Deposit,13502.35,Karachi-Clifton,ATM,USD,ENTITY-334,0,0,Completed
TXN-00674,CUST-0028,2025-02-17,Cash Deposit,3433834.6,Islamabad-Blue Area,POS,PKR,ENTITY-231,0,1,Pending
TXN-00675,CUST-0134,2025-01-22,Loan Disbursement,247691.62,Quetta-Branch,POS,PKR,ENTITY-452,0,1,Completed
TXN-00676,CUST-0137,2024-03-01,Bill Payment,1835517.8,Lahore-Gulberg,Mobile App,PKR,ENTITY-485,0,1,Reversed
TXN-00677,CUST-0157,2024-11-13,Cash Deposit,19455.19,Karachi-Main,Mobile App,PKR,ENTITY-146,0,0,Completed
TXN-00678,CUST-0195,2024-04-17,POS Purchase,16229.59,Karachi-Main,Branch,PKR,ENTITY-473,0,0,Completed
TXN-00679,CUST-0070,2024-05-11,Bill Payment,32260.43,Islamabad-Blue Area,POS,AED,ENTITY-332,0,0,Reversed
TXN-00680,CUST-0120,2024-06-11,Wire Transfer,8284.89,Quetta-Branch,Mobile App,PKR,ENTITY-453,0,0,Completed
TXN-00681,CUST-0180,2024-05-13,IBFT,79223.45,Quetta-Branch,Online,PKR,ENTITY-443,0,0,Pending
TXN-00682,CUST-0159,2024-08-24,Bill Payment,16287157.42,Islamabad-Blue Area,ATM,PKR,ENTITY-038,0,1,Completed
TXN-00683,CUST-0075,2024-03-09,POS Purchase,680.93,Faisalabad-Central,Branch,PKR,ENTITY-360,0,0,Completed
TXN-00684,CUST-0177,2025-03-11,Wire Transfer,70510.93,Faisalabad-Central,ATM,PKR,ENTITY-472,0,0,Completed
TXN-00685,CUST-0030,2024-05-04,Cash Deposit,526.34,Quetta-Branch,ATM,PKR,ENTITY-462,0,0,Completed
TXN-00686,CUST-0032,2024-06-28,ATM Withdrawal,76578.76,Islamabad-Blue Area,ATM,PKR,ENTITY-314,0,0,Pending
TXN-00687,CUST-0100,2024-04-18,Bill Payment,15452.45,Islamabad-Blue Area,POS,PKR,ENTITY-076,0,1,Completed
TXN-00688,CUST-0132,2025-01-17,Bill Payment,153090.05,Quetta-Branch,POS,PKR,ENTITY-406,1,1,Completed
TXN-00689,CUST-0149,2025-03-05,IBFT,49095.01,Lahore-Gulberg,POS,PKR,ENTITY-500,0,0,Pending
TXN-00690,CUST-0141,2024-10-07,ATM Withdrawal,3138.69,Quetta-Branch,Branch,AED,ENTITY-013,0,0,Completed
TXN-00691,CUST-0040,2024-08-20,POS Purchase,45375.99,Karachi-Clifton,Mobile App,PKR,ENTITY-031,0,0,Completed
TXN-00692,CUST-0077,2025-01-25,Bill Payment,115922.46,Faisalabad-Central,POS,PKR,ENTITY-192,0,0,Completed
TXN-00693,CUST-0184,2024-10-16,POS Purchase,149856.1,Karachi-Main,POS,PKR,ENTITY-117,0,0,Reversed
TXN-00694,CUST-0033,2024-12-13,Bill Payment,3370.1,Faisalabad-Central,POS,USD,ENTITY-157,0,0,Reversed
TXN-00695,CUST-0038,2024-03-24,ATM Withdrawal,145463.92,Islamabad-Blue Area,Online,PKR,ENTITY-472,0,0,Completed
TXN-00696,CUST-0111,2025-01-01,Bill Payment,320930.93,Karachi-Clifton,Branch,AED,ENTITY-406,0,1,Completed
TXN-00697,CUST-0147,2024-03-18,POS Purchase,94430.82,Islamabad-Blue Area,Branch,PKR,ENTITY-312,0,0,Completed
TXN-00698,CUST-0109,2025-01-07,ATM Withdrawal,266268.8,Karachi-Clifton,ATM,PKR,ENTITY-415,0,0,Completed
TXN-00699,CUST-0061,2024-09-17,ATM Withdrawal,13557.96,Lahore-Gulberg,POS,USD,ENTITY-211,0,0,Reversed
TXN-00700,CUST-0079,2025-02-03,ATM Withdrawal,82727.53,Lahore-Gulberg,POS,PKR,ENTITY-021,0,0,Completed
TXN-00701,CUST-0087,2024-02-25,Loan Disbursement,9611.31,Karachi-Clifton,Online,PKR,ENTITY-352,0,0,Reversed
TXN-00702,CUST-0113,2024-07-02,Loan Disbursement,4652.78,Karachi-Clifton,Online,AED,ENTITY-197,1,0,Completed
TXN-00703,CUST-0162,2024-08-21,Bill Payment,296183.49,Faisalabad-Central,Branch,AED,ENTITY-034,0,0,Pending
TXN-00704,CUST-0035,2024-03-06,Loan Disbursement,2986.42,Islamabad-Blue Area,Mobile App,AED,ENTITY-025,0,0,Reversed
TXN-00705,CUST-0047,2024-03-22,Cash Deposit,295904.86,Karachi-Clifton,Mobile App,PKR,ENTITY-303,0,0,Completed
TXN-00706,CUST-0172,2024-06-01,Cash Deposit,221266.7,Quetta-Branch,Branch,PKR,ENTITY-044,1,0,Completed
TXN-00707,CUST-0068,2024-12-13,POS Purchase,3814.39,Karachi-Clifton,Branch,AED,ENTITY-337,0,0,Completed
TXN-00708,CUST-0025,2025-03-18,Bill Payment,14889.19,Quetta-Branch,POS,PKR,ENTITY-069,0,0,Completed
TXN-00709,CUST-0059,2024-04-25,Cash Withdrawal,32948.12,Quetta-Branch,Branch,PKR,ENTITY-169,0,0,Pending
TXN-00710,CUST-0146,2024-02-14,Cash Withdrawal,3563.07,Quetta-Branch,Mobile App,PKR,ENTITY-226,0,0,Reversed
TXN-00711,CUST-0010,2024-05-29,Cash Withdrawal,36537.34,Karachi-Clifton,Mobile App,USD,ENTITY-412,0,0,Completed
TXN-00712,CUST-0117,2024-03-29,Bill Payment,12857.4,Karachi-Clifton,ATM,PKR,ENTITY-385,0,0,Completed
TXN-00713,CUST-0085,2024-05-14,Wire Transfer,501601.18,Lahore-Gulberg,POS,AED,ENTITY-398,0,1,Completed
TXN-00714,CUST-0027,2024-10-16,ATM Withdrawal,3359.76,Lahore-Gulberg,Mobile App,PKR,ENTITY-010,0,0,Completed
TXN-00715,CUST-0042,2025-03-30,Wire Transfer,102261.2,Quetta-Branch,POS,PKR,ENTITY-065,1,1,Completed
TXN-00716,CUST-0086,2024-10-27,ATM Withdrawal,23174.64,Faisalabad-Central,ATM,PKR,ENTITY-022,0,0,Completed
TXN-00717,CUST-0124,2024-11-26,Loan Disbursement,1212923.97,Karachi-Clifton,Online,PKR,ENTITY-149,0,1,Pending
TXN-00718,CUST-0178,2024-09-14,Cash Deposit,152119.39,Islamabad-Blue Area,POS,PKR,ENTITY-163,0,0,Completed
TXN-00719,CUST-0176,2024-01-16,Cash Deposit,1120.69,Islamabad-Blue Area,POS,USD,ENTITY-017,0,0,Reversed
TXN-00720,CUST-0085,2024-04-13,IBFT,19080.5,Lahore-Gulberg,Online,PKR,ENTITY-429,0,0,Reversed
TXN-00721,CUST-0101,2024-11-14,Cash Deposit,1485709.38,Karachi-Clifton,Mobile App,AED,ENTITY-036,0,0,Completed
TXN-00722,CUST-0039,2024-09-01,Wire Transfer,58097.0,Karachi-Clifton,Branch,PKR,ENTITY-176,0,0,Reversed
TXN-00723,CUST-0167,2025-02-22,Loan Disbursement,51525.14,Faisalabad-Central,ATM,USD,ENTITY-209,0,1,Pending
TXN-00724,CUST-0159,2024-03-11,Cash Withdrawal,9976.35,Islamabad-Blue Area,Mobile App,USD,ENTITY-346,0,0,Completed
TXN-00725,CUST-0026,2024-12-06,IBFT,59655.19,Quetta-Branch,POS,PKR,ENTITY-325,0,0,Reversed
TXN-00726,CUST-0107,2024-02-11,Bill Payment,180459.79,Lahore-Gulberg,Mobile App,USD,ENTITY-238,0,0,Completed
TXN-00727,CUST-0118,2024-11-28,IBFT,303890.67,Lahore-Gulberg,POS,PKR,ENTITY-312,0,0,Pending
TXN-00728,CUST-0174,2024-02-29,ATM Withdrawal,1019962.5,Faisalabad-Central,Branch,PKR,ENTITY-049,0,0,Pending
TXN-00729,CUST-0198,2024-01-03,Loan Disbursement,1301458.39,Karachi-Clifton,Branch,PKR,ENTITY-280,0,1,Reversed
TXN-00730,CUST-0140,2024-05-08,Cash Withdrawal,1378632.66,Lahore-Gulberg,POS,PKR,ENTITY-309,1,1,Completed
TXN-00731,CUST-0078,2024-07-02,Loan Disbursement,824228.93,Karachi-Clifton,POS,AED,ENTITY-304,0,0,Completed
TXN-00732,CUST-0128,2025-02-13,Bill Payment,1507543.9,Faisalabad-Central,POS,PKR,ENTITY-024,0,0,Completed
TXN-00733,CUST-0181,2025-02-19,Loan Disbursement,35343.9,Faisalabad-Central,Mobile App,AED,ENTITY-119,0,0,Completed
TXN-00734,CUST-0155,2025-01-12,Cash Deposit,57221.16,Faisalabad-Central,ATM,PKR,ENTITY-363,0,0,Completed
TXN-00735,CUST-0025,2024-05-29,IBFT,17494761.66,Quetta-Branch,POS,PKR,ENTITY-017,0,1,Pending
TXN-00736,CUST-0007,2025-01-06,IBFT,1275063.36,Faisalabad-Central,POS,AED,ENTITY-004,1,1,Pending
TXN-00737,CUST-0098,2024-10-22,POS Purchase,201761.56,Lahore-Gulberg,POS,PKR,ENTITY-001,0,1,Completed
TXN-00738,CUST-0054,2024-05-27,Bill Payment,97157.14,Lahore-Gulberg,Mobile App,PKR,ENTITY-461,0,0,Pending
TXN-00739,CUST-0160,2024-02-20,POS Purchase,18489.65,Karachi-Clifton,ATM,AED,ENTITY-135,0,0,Completed
TXN-00740,CUST-0014,2024-05-13,POS Purchase,222036.94,Karachi-Clifton,Branch,PKR,ENTITY-042,1,0,Completed
TXN-00741,CUST-0185,2024-06-03,Wire Transfer,15604.26,Faisalabad-Central,Mobile App,PKR,ENTITY-315,0,0,Completed
TXN-00742,CUST-0187,2024-07-31,Bill Payment,1487020.0,Islamabad-Blue Area,Branch,PKR,ENTITY-080,0,0,Completed
TXN-00743,CUST-0164,2024-10-23,POS Purchase,33691.77,Faisalabad-Central,POS,PKR,ENTITY-498,0,0,Completed
TXN-00744,CUST-0071,2024-04-13,IBFT,37875.33,Karachi-Clifton,Online,PKR,ENTITY-357,0,0,Completed
TXN-00745,CUST-0171,2024-05-14,Loan Disbursement,733242.28,Faisalabad-Central,Online,AED,ENTITY-211,0,1,Completed
TXN-00746,CUST-0102,2024-01-01,Cash Withdrawal,2805.85,Lahore-Gulberg,Branch,PKR,ENTITY-275,0,0,Reversed
TXN-00747,CUST-0001,2024-08-05,Loan Disbursement,2243873.56,Karachi-Clifton,POS,PKR,ENTITY-374,1,1,Completed
TXN-00748,CUST-0182,2024-03-07,Loan Disbursement,267927.65,Lahore-Gulberg,Mobile App,PKR,ENTITY-263,0,0,Completed
TXN-00749,CUST-0101,2024-08-09,POS Purchase,315.91,Karachi-Clifton,Branch,PKR,ENTITY-136,0,0,Reversed
TXN-00750,CUST-0064,2024-04-27,POS Purchase,26166.16,Karachi-Main,POS,PKR,ENTITY-487,0,0,Completed
TXN-00751,CUST-0154,2024-01-13,ATM Withdrawal,49484.23,Faisalabad-Central,ATM,PKR,ENTITY-238,0,0,Completed
TXN-00752,CUST-0171,2024-12-11,Loan Disbursement,26432.17,Faisalabad-Central,Online,PKR,ENTITY-320,0,0,Completed
TXN-00753,CUST-0100,2024-10-21,Wire Transfer,134966.14,Islamabad-Blue Area,POS,USD,ENTITY-099,1,0,Pending
TXN-00754,CUST-0018,2024-07-27,Cash Withdrawal,18937.55,Lahore-Gulberg,POS,PKR,ENTITY-029,0,0,Reversed
TXN-00755,CUST-0189,2024-07-15,Cash Withdrawal,27620.95,Karachi-Clifton,ATM,USD,ENTITY-059,0,0,Completed
TXN-00756,CUST-0139,2024-03-28,ATM Withdrawal,36584.55,Quetta-Branch,Branch,PKR,ENTITY-292,0,0,Completed
TXN-00757,CUST-0007,2024-09-22,Wire Transfer,115063.66,Faisalabad-Central,ATM,AED,ENTITY-386,0,0,Reversed
TXN-00758,CUST-0183,2024-09-19,Cash Withdrawal,6597.82,Karachi-Clifton,Branch,PKR,ENTITY-059,0,0,Reversed
TXN-00759,CUST-0076,2024-03-19,ATM Withdrawal,2923370.07,Karachi-Clifton,Branch,AED,ENTITY-011,0,1,Completed
TXN-00760,CUST-0114,2024-02-01,Bill Payment,7521.66,Faisalabad-Central,POS,PKR,ENTITY-354,0,0,Completed
TXN-00761,CUST-0030,2024-10-19,Cash Deposit,165090.64,Quetta-Branch,POS,PKR,ENTITY-022,0,0,Reversed
TXN-00762,CUST-0004,2025-02-09,Loan Disbursement,21011.98,Quetta-Branch,POS,PKR,ENTITY-435,0,0,Pending
TXN-00763,CUST-0183,2024-12-17,Wire Transfer,1380.15,Karachi-Clifton,Online,AED,ENTITY-404,0,0,Completed
TXN-00764,CUST-0117,2024-02-19,Bill Payment,67015.33,Karachi-Clifton,POS,PKR,ENTITY-095,0,0,Completed
TXN-00765,CUST-0045,2024-08-15,POS Purchase,18089.77,Islamabad-Blue Area,Online,USD,ENTITY-404,1,0,Completed
TXN-00766,CUST-0169,2025-01-23,Wire Transfer,149420.59,Lahore-Gulberg,Branch,PKR,ENTITY-388,0,0,Completed
TXN-00767,CUST-0050,2024-06-22,Bill Payment,111216.15,Faisalabad-Central,Online,PKR,ENTITY-252,0,0,Completed
TXN-00768,CUST-0043,2024-11-20,POS Purchase,250106.62,Lahore-Gulberg,Mobile App,AED,ENTITY-193,0,0,Pending
TXN-00769,CUST-0194,2025-02-27,Loan Disbursement,101393.18,Karachi-Main,ATM,PKR,ENTITY-233,0,0,Completed
TXN-00770,CUST-0111,2025-01-03,Wire Transfer,217391.46,Karachi-Clifton,Mobile App,PKR,ENTITY-373,1,0,Reversed
TXN-00771,CUST-0056,2025-03-25,Bill Payment,237445.2,Islamabad-Blue Area,Mobile App,PKR,ENTITY-327,0,0,Reversed
TXN-00772,CUST-0046,2024-05-10,Bill Payment,269246.44,Lahore-Gulberg,Branch,PKR,ENTITY-433,1,0,Completed
TXN-00773,CUST-0083,2024-05-31,Bill Payment,4990.63,Karachi-Main,Mobile App,AED,ENTITY-159,0,0,Completed
TXN-00774,CUST-0041,2024-09-30,IBFT,3479485.73,Karachi-Clifton,Online,PKR,ENTITY-401,0,1,Completed
TXN-00775,CUST-0120,2024-06-24,Cash Withdrawal,1066613.61,Quetta-Branch,Online,PKR,ENTITY-040,0,0,Completed
TXN-00776,CUST-0086,2024-06-17,Loan Disbursement,14510.43,Faisalabad-Central,ATM,AED,ENTITY-275,0,0,Completed
TXN-00777,CUST-0023,2024-05-09,Bill Payment,1312821.03,Karachi-Clifton,Online,USD,ENTITY-356,0,1,Completed
TXN-00778,CUST-0056,2024-09-09,Cash Deposit,656853.14,Islamabad-Blue Area,Online,AED,ENTITY-313,0,0,Completed
TXN-00779,CUST-0008,2025-01-22,ATM Withdrawal,150682.62,Quetta-Branch,POS,USD,ENTITY-401,0,0,Completed
TXN-00780,CUST-0090,2024-12-15,POS Purchase,10790.58,Karachi-Clifton,ATM,PKR,ENTITY-003,0,0,Completed
TXN-00781,CUST-0152,2024-04-02,Bill Payment,26416.76,Lahore-Gulberg,Mobile App,PKR,ENTITY-144,0,0,Completed
TXN-00782,CUST-0051,2024-03-19,Cash Deposit,457627.28,Islamabad-Blue Area,Branch,PKR,ENTITY-122,0,0,Reversed
TXN-00783,CUST-0165,2025-03-03,Bill Payment,149578.35,Karachi-Main,Online,PKR,ENTITY-245,0,1,Completed
TXN-00784,CUST-0068,2024-08-12,Loan Disbursement,190103.95,Karachi-Clifton,ATM,PKR,ENTITY-244,0,0,Completed
TXN-00785,CUST-0104,2024-01-14,Wire Transfer,243775.29,Lahore-Gulberg,POS,PKR,ENTITY-375,0,0,Completed
TXN-00786,CUST-0058,2024-08-25,ATM Withdrawal,104623.92,Faisalabad-Central,POS,PKR,ENTITY-338,0,0,Completed
TXN-00787,CUST-0021,2024-08-15,Wire Transfer,132156.96,Islamabad-Blue Area,Branch,USD,ENTITY-435,0,0,Reversed
TXN-00788,CUST-0084,2024-07-24,Cash Deposit,59396.09,Islamabad-Blue Area,Branch,USD,ENTITY-441,0,0,Reversed
TXN-00789,CUST-0113,2024-03-12,Loan Disbursement,73778.64,Karachi-Clifton,ATM,PKR,ENTITY-101,0,0,Completed
TXN-00790,CUST-0088,2024-01-18,ATM Withdrawal,50764.84,Faisalabad-Central,Branch,PKR,ENTITY-484,0,0,Completed
TXN-00791,CUST-0199,2024-12-23,ATM Withdrawal,49031.78,Faisalabad-Central,Mobile App,AED,ENTITY-309,0,0,Completed
TXN-00792,CUST-0062,2025-01-23,Bill Payment,2684.92,Islamabad-Blue Area,POS,AED,ENTITY-285,0,0,Completed
TXN-00793,CUST-0100,2024-01-24,Loan Disbursement,47591.57,Islamabad-Blue Area,ATM,AED,ENTITY-463,0,0,Completed
TXN-00794,CUST-0142,2024-11-21,Cash Withdrawal,165491.03,Lahore-Gulberg,ATM,PKR,ENTITY-236,0,0,Pending
TXN-00795,CUST-0021,2024-06-20,POS Purchase,730685.69,Islamabad-Blue Area,Branch,PKR,ENTITY-398,0,1,Reversed
TXN-00796,CUST-0125,2024-05-23,ATM Withdrawal,16791.89,Karachi-Main,Online,USD,ENTITY-278,0,0,Reversed
TXN-00797,CUST-0163,2025-01-23,Bill Payment,2105997.89,Karachi-Main,Branch,PKR,ENTITY-191,0,1,Completed
TXN-00798,CUST-0175,2025-02-27,Cash Deposit,63632.77,Lahore-Gulberg,POS,USD,ENTITY-378,0,1,Pending
TXN-00799,CUST-0076,2025-03-12,Bill Payment,710.46,Karachi-Clifton,ATM,PKR,ENTITY-077,0,0,Reversed
TXN-00800,CUST-0123,2024-09-17,Wire Transfer,673969.04,Lahore-Gulberg,Online,AED,ENTITY-165,1,1,Completed
TXN-00801,CUST-0163,2024-10-07,Cash Deposit,9217.24,Karachi-Main,Branch,AED,ENTITY-382,1,0,Completed
TXN-00802,CUST-0095,2024-01-17,Loan Disbursement,3075.29,Faisalabad-Central,ATM,PKR,ENTITY-272,1,0,Completed
TXN-00803,CUST-0048,2024-10-27,POS Purchase,20633.87,Islamabad-Blue Area,POS,USD,ENTITY-331,0,0,Completed
TXN-00804,CUST-0016,2024-07-07,Cash Deposit,22572.29,Karachi-Clifton,POS,PKR,ENTITY-226,0,0,Completed
TXN-00805,CUST-0188,2024-05-17,Cash Deposit,3447701.67,Lahore-Gulberg,Mobile App,PKR,ENTITY-121,0,1,Pending
TXN-00806,CUST-0152,2025-03-19,ATM Withdrawal,47865.86,Lahore-Gulberg,POS,PKR,ENTITY-442,1,0,Completed
TXN-00807,CUST-0138,2024-10-07,Loan Disbursement,158077.49,Islamabad-Blue Area,Branch,PKR,ENTITY-484,0,0,Pending
TXN-00808,CUST-0032,2025-01-03,ATM Withdrawal,165534.82,Islamabad-Blue Area,POS,AED,ENTITY-396,0,0,Completed
TXN-00809,CUST-0113,2024-07-23,POS Purchase,68780.05,Karachi-Clifton,Mobile App,USD,ENTITY-064,0,0,Completed
TXN-00810,CUST-0012,2025-01-02,Wire Transfer,84973.97,Faisalabad-Central,Mobile App,AED,ENTITY-092,0,0,Reversed
TXN-00811,CUST-0033,2025-02-01,Loan Disbursement,18888.44,Faisalabad-Central,Mobile App,PKR,ENTITY-314,1,0,Pending
TXN-00812,CUST-0155,2024-04-13,IBFT,24565.27,Faisalabad-Central,Online,PKR,ENTITY-032,0,0,Completed
TXN-00813,CUST-0070,2024-06-14,Cash Deposit,65261.65,Islamabad-Blue Area,Online,PKR,ENTITY-246,0,0,Completed
TXN-00814,CUST-0131,2024-11-29,IBFT,58648.54,Lahore-Gulberg,Mobile App,PKR,ENTITY-091,0,0,Reversed
TXN-00815,CUST-0012,2025-02-13,Cash Deposit,114088863.15,Faisalabad-Central,Online,PKR,ENTITY-020,0,1,Pending
TXN-00816,CUST-0007,2024-05-12,POS Purchase,85974.71,Faisalabad-Central,Mobile App,PKR,ENTITY-473,0,0,Completed
TXN-00817,CUST-0089,2024-04-01,Bill Payment,11744.53,Karachi-Main,Mobile App,USD,ENTITY-354,0,0,Completed
TXN-00818,CUST-0011,2025-02-12,Cash Withdrawal,49309.0,Faisalabad-Central,POS,PKR,ENTITY-032,0,1,Completed
TXN-00819,CUST-0004,2024-03-07,Bill Payment,2744.5,Quetta-Branch,Mobile App,PKR,ENTITY-338,0,0,Pending
TXN-00820,CUST-0142,2024-11-26,Cash Withdrawal,9062985.43,Lahore-Gulberg,Mobile App,PKR,ENTITY-076,0,1,Completed
TXN-00821,CUST-0085,2024-07-23,POS Purchase,6988.83,Lahore-Gulberg,Branch,AED,ENTITY-386,0,0,Pending
TXN-00822,CUST-0198,2025-01-05,POS Purchase,166524.13,Karachi-Clifton,ATM,USD,ENTITY-175,1,0,Completed
TXN-00823,CUST-0034,2024-10-30,Cash Withdrawal,164362.88,Faisalabad-Central,ATM,USD,ENTITY-386,0,0,Reversed
TXN-00824,CUST-0153,2024-07-16,Bill Payment,8421.14,Islamabad-Blue Area,Online,PKR,ENTITY-414,0,0,Pending
TXN-00825,CUST-0150,2024-03-20,Cash Deposit,79297.35,Karachi-Main,ATM,AED,ENTITY-018,0,0,Completed
TXN-00826,CUST-0176,2024-10-24,Cash Deposit,223791.2,Islamabad-Blue Area,Mobile App,PKR,ENTITY-022,0,0,Completed
TXN-00827,CUST-0060,2024-07-02,Bill Payment,1423.39,Faisalabad-Central,POS,AED,ENTITY-332,0,0,Pending
TXN-00828,CUST-0180,2024-08-23,Cash Withdrawal,1940176.53,Quetta-Branch,ATM,AED,ENTITY-409,0,1,Pending
TXN-00829,CUST-0041,2024-04-15,Loan Disbursement,331862.87,Karachi-Clifton,ATM,PKR,ENTITY-182,0,0,Reversed
TXN-00830,CUST-0104,2024-11-12,POS Purchase,29913.56,Lahore-Gulberg,ATM,PKR,ENTITY-478,0,0,Completed
TXN-00831,CUST-0019,2024-06-16,Loan Disbursement,14181.02,Karachi-Clifton,Online,PKR,ENTITY-313,0,0,Completed
TXN-00832,CUST-0145,2024-03-10,ATM Withdrawal,134800.16,Karachi-Clifton,ATM,PKR,ENTITY-180,0,1,Reversed
TXN-00833,CUST-0012,2024-05-21,Loan Disbursement,390.56,Faisalabad-Central,Mobile App,PKR,ENTITY-259,0,0,Reversed
TXN-00834,CUST-0116,2024-02-20,Wire Transfer,8482.19,Faisalabad-Central,POS,PKR,ENTITY-101,0,0,Reversed
TXN-00835,CUST-0008,2025-03-24,Loan Disbursement,750110.65,Quetta-Branch,ATM,PKR,ENTITY-361,0,1,Reversed
TXN-00836,CUST-0189,2024-07-26,Cash Withdrawal,3286.86,Karachi-Clifton,Branch,PKR,ENTITY-340,0,0,Completed
TXN-00837,CUST-0038,2024-02-11,IBFT,32498.26,Islamabad-Blue Area,ATM,PKR,ENTITY-322,0,0,Completed
TXN-00838,CUST-0023,2024-05-19,ATM Withdrawal,191196.73,Karachi-Clifton,POS,PKR,ENTITY-082,0,0,Completed
TXN-00839,CUST-0101,2025-01-26,ATM Withdrawal,26544.61,Karachi-Clifton,Online,USD,ENTITY-428,0,0,Completed
TXN-00840,CUST-0043,2024-07-21,Bill Payment,183650.94,Lahore-Gulberg,Mobile App,PKR,ENTITY-360,1,0,Completed
TXN-00841,CUST-0065,2024-01-18,POS Purchase,4284.57,Lahore-Gulberg,ATM,PKR,ENTITY-199,0,0,Completed
TXN-00842,CUST-0074,2024-03-24,IBFT,20205.85,Karachi-Main,ATM,PKR,ENTITY-089,0,0,Pending
TXN-00843,CUST-0156,2025-03-27,Cash Withdrawal,462233.74,Karachi-Main,ATM,USD,ENTITY-337,0,0,Completed
TXN-00844,CUST-0022,2024-03-28,POS Purchase,7535.7,Faisalabad-Central,Branch,PKR,ENTITY-016,0,0,Pending
TXN-00845,CUST-0157,2024-11-15,IBFT,29158.35,Karachi-Main,Online,PKR,ENTITY-224,0,0,Completed
TXN-00846,CUST-0091,2024-03-28,ATM Withdrawal,32007589.99,Quetta-Branch,Mobile App,PKR,ENTITY-159,0,0,Completed
TXN-00847,CUST-0164,2024-07-24,IBFT,118749.71,Faisalabad-Central,POS,PKR,ENTITY-048,0,0,Completed
TXN-00848,CUST-0159,2024-03-18,ATM Withdrawal,47088.88,Islamabad-Blue Area,Branch,PKR,ENTITY-237,0,0,Pending
TXN-00849,CUST-0035,2024-03-15,POS Purchase,2462.44,Islamabad-Blue Area,Branch,AED,ENTITY-222,0,0,Pending
TXN-00850,CUST-0108,2024-10-04,Loan Disbursement,14977.58,Lahore-Gulberg,ATM,PKR,ENTITY-157,0,0,Pending
TXN-00851,CUST-0018,2025-01-25,Cash Withdrawal,17460.58,Lahore-Gulberg,Online,PKR,ENTITY-099,0,0,Completed
TXN-00852,CUST-0134,2025-02-02,POS Purchase,4274.24,Quetta-Branch,Online,PKR,ENTITY-136,0,0,Reversed
TXN-00853,CUST-0195,2024-04-15,ATM Withdrawal,8231.23,Karachi-Main,Mobile App,AED,ENTITY-423,0,0,Pending
TXN-00854,CUST-0162,2025-03-02,IBFT,82662.14,Faisalabad-Central,Online,PKR,ENTITY-474,0,0,Pending
TXN-00855,CUST-0121,2024-11-09,ATM Withdrawal,7977.92,Karachi-Main,Branch,PKR,ENTITY-053,0,0,Completed
TXN-00856,CUST-0069,2024-08-09,Loan Disbursement,59542.27,Karachi-Main,Branch,AED,ENTITY-329,0,0,Pending
TXN-00857,CUST-0081,2024-03-16,Cash Withdrawal,34592.6,Karachi-Clifton,Online,PKR,ENTITY-274,0,1,Completed
TXN-00858,CUST-0176,2024-05-22,POS Purchase,3210.59,Islamabad-Blue Area,Online,AED,ENTITY-291,0,0,Completed
TXN-00859,CUST-0085,2024-07-19,Wire Transfer,667773.48,Lahore-Gulberg,Online,PKR,ENTITY-409,0,0,Completed
TXN-00860,CUST-0191,2024-02-20,IBFT,185403.34,Karachi-Main,POS,PKR,ENTITY-177,0,0,Completed
TXN-00861,CUST-0098,2024-10-23,ATM Withdrawal,104400.31,Lahore-Gulberg,POS,PKR,ENTITY-419,0,0,Completed
TXN-00862,CUST-0001,2025-02-12,ATM Withdrawal,114971.93,Karachi-Clifton,Online,PKR,ENTITY-479,0,0,Completed
TXN-00863,CUST-0093,2024-05-26,Loan Disbursement,19828.22,Islamabad-Blue Area,Branch,PKR,ENTITY-127,1,0,Reversed
TXN-00864,CUST-0118,2024-08-15,POS Purchase,182803.52,Lahore-Gulberg,Online,PKR,ENTITY-137,0,0,Reversed
TXN-00865,CUST-0081,2024-07-08,Cash Deposit,170264.9,Karachi-Clifton,Mobile App,AED,ENTITY-375,0,1,Completed
TXN-00866,CUST-0129,2024-12-12,Wire Transfer,3538064.22,Islamabad-Blue Area,ATM,PKR,ENTITY-263,1,1,Pending
TXN-00867,CUST-0009,2024-12-08,Wire Transfer,12500.24,Karachi-Main,ATM,PKR,ENTITY-061,0,0,Completed
TXN-00868,CUST-0180,2024-10-23,IBFT,129572.06,Quetta-Branch,POS,PKR,ENTITY-069,0,0,Completed
TXN-00869,CUST-0077,2024-12-27,POS Purchase,88016.47,Faisalabad-Central,Branch,USD,ENTITY-340,0,0,Completed
TXN-00870,CUST-0009,2024-01-02,Cash Deposit,1885309.55,Karachi-Main,POS,PKR,ENTITY-072,0,1,Pending
TXN-00871,CUST-0189,2025-02-26,Wire Transfer,31057.67,Karachi-Clifton,Branch,PKR,ENTITY-059,0,1,Completed
